CodigoCliente;TipoPersona;Edad;TasaEOL;TasaIUS;DebitoAutomatico;Score;IdTema;IdSubtema;IdBehaviour
301180;1;0;15;0;0;9.0;1;121;89000
301180;1;0;15;0;0;9.0;1;121;89000
301180;1;0;15;0;0;9.0;1;121;89000
301180;1;0;15;0;0;9.0;1;121;89000
301180;1;0;15;0;0;9.0;1;121;89000
301180;1;0;15;0;0;9.0;1;10;17
301180;1;0;15;0;0;9.0;1;10;17
301180;1;0;15;0;0;9.0;1;10;17
301180;1;0;15;0;0;9.0;1;10;17
301180;1;0;15;0;0;9.0;1;10;17
301180;1;0;15;0;0;9.0;4;121;89001
301180;1;0;15;0;0;9.0;4;121;89001
301180;1;0;15;0;0;9.0;1;121;10
301180;1;0;15;0;0;9.0;1;121;13
301214;0;57;15;0;1;9.0;1;10;17
301214;0;57;15;0;1;9.0;1;10;17
301214;0;57;15;0;1;9.0;1;10;17
301214;0;57;15;0;1;9.0;1;10;17
301214;0;57;15;0;1;9.0;1;10;17
301214;0;57;15;0;1;9.0;1;10;17
301214;0;57;15;0;1;9.0;1;121;89000
301214;0;57;15;0;1;9.0;1;121;89000
301214;0;57;15;0;1;9.0;1;121;89000
301214;0;57;15;0;1;9.0;1;121;89000
301214;0;57;15;0;1;9.0;1;121;89001
301214;0;57;15;0;1;9.0;1;121;89001
301214;0;57;15;0;1;9.0;1;121;10
301214;0;57;15;0;1;9.0;1;121;10
301214;0;57;15;0;1;9.0;1;121;11
91304;0;38;0;0;0;10.7;1;10;17
91304;0;38;0;0;0;10.7;1;10;17
91304;0;38;0;0;0;10.7;1;10;17
91304;0;38;0;0;0;10.7;1;10;17
91304;0;38;0;0;0;10.7;1;10;17
91304;0;38;0;0;0;10.7;1;10;17
91304;0;38;0;0;0;10.7;4;121;89000
91304;0;38;0;0;0;10.7;4;121;89000
91304;0;38;0;0;0;10.7;4;121;89000
91304;0;38;0;0;0;10.7;4;121;89000
91304;0;38;0;0;0;10.7;4;121;89001
91304;0;38;0;0;0;10.7;4;121;89001
91304;0;38;0;0;0;10.7;1;121;10
91304;0;38;0;0;0;10.7;1;121;11
90218;1;0;12;0;0;10.5;1;10;17
90218;1;0;12;0;0;10.5;1;10;17
90218;1;0;12;0;0;10.5;1;10;17
90218;1;0;12;0;0;10.5;1;10;17
90218;1;0;12;0;0;10.5;1;10;17
90218;1;0;12;0;0;10.5;1;10;17
90218;1;0;12;0;0;10.5;1;10;17
90218;1;0;12;0;0;10.5;1;121;89000
90218;1;0;12;0;0;10.5;1;121;89000
90218;1;0;12;0;0;10.5;1;121;89000
90218;1;0;12;0;0;10.5;1;121;89001
90218;1;0;12;0;0;10.5;1;121;89001
90218;1;0;12;0;0;10.5;1;121;13
90218;1;0;12;0;0;10.5;1;121;13
90218;1;0;12;0;0;10.5;1;121;10
91175;1;0;13;0;0;10.5;1;10;17
91175;1;0;13;0;0;10.5;1;10;17
91175;1;0;13;0;0;10.5;1;10;17
91175;1;0;13;0;0;10.5;1;10;17
91175;1;0;13;0;0;10.5;1;10;17
91175;1;0;13;0;0;10.5;1;10;17
91175;1;0;13;0;0;10.5;4;121;89001
91175;1;0;13;0;0;10.5;4;121;89001
91175;1;0;13;0;0;10.5;4;121;89001
91175;1;0;13;0;0;10.5;4;121;89001
91175;1;0;13;0;0;10.5;4;121;89001
91175;1;0;13;0;0;10.5;1;121;10
91175;1;0;13;0;0;10.5;1;121;89000
91175;1;0;13;0;0;10.5;1;121;12
301169;0;53;15;0;1;12.3;1;10;17
301169;0;53;15;0;1;12.3;1;10;17
301169;0;53;15;0;1;12.3;1;10;17
301169;0;53;15;0;1;12.3;1;10;17
301169;0;53;15;0;1;12.3;1;10;17
301169;0;53;15;0;1;12.3;1;10;17
301169;0;53;15;0;1;12.3;1;121;89000
301169;0;53;15;0;1;12.3;1;121;89000
301169;0;53;15;0;1;12.3;1;121;89000
301169;0;53;15;0;1;12.3;1;121;89000
301169;0;53;15;0;1;12.3;4;121;89001
301169;0;53;15;0;1;12.3;4;121;89001
301169;0;53;15;0;1;12.3;1;121;10
301169;0;53;15;0;1;12.3;1;10;18
91459;2;0;0;0;0;9.2;1;10;17
91459;2;0;0;0;0;9.2;1;10;17
91459;2;0;0;0;0;9.2;1;10;17
91459;2;0;0;0;0;9.2;1;10;17
91459;2;0;0;0;0;9.2;1;10;17
91459;2;0;0;0;0;9.2;1;10;17
91459;2;0;0;0;0;9.2;1;10;17
91459;2;0;0;0;0;9.2;1;121;9
91459;2;0;0;0;0;9.2;1;121;9
91459;2;0;0;0;0;9.2;1;121;9
91459;2;0;0;0;0;9.2;1;121;9
91459;2;0;0;0;0;9.2;1;121;10
91459;2;0;0;0;0;9.2;1;121;10
91459;2;0;0;0;0;9.2;4;121;89001
91459;2;0;0;0;0;9.2;4;121;89001
91459;2;0;0;0;0;9.2;1;121;89000
301251;1;0;15;0;0;6.0;1;10;17
301251;1;0;15;0;0;6.0;1;10;17
301251;1;0;15;0;0;6.0;1;10;17
301251;1;0;15;0;0;6.0;1;10;17
301251;1;0;15;0;0;6.0;1;10;17
301251;1;0;15;0;0;6.0;1;10;17
301251;1;0;15;0;0;6.0;1;121;89000
301251;1;0;15;0;0;6.0;1;121;89000
301251;1;0;15;0;0;6.0;1;121;89000
301251;1;0;15;0;0;6.0;1;121;89000
301251;1;0;15;0;0;6.0;1;121;89000
301251;1;0;15;0;0;6.0;1;121;89001
301251;1;0;15;0;0;6.0;1;121;89001
301251;1;0;15;0;0;6.0;1;121;10
301251;1;0;15;0;0;6.0;1;121;10
301251;1;0;15;0;0;6.0;1;121;11
301201;1;0;15;0;1;10.0;1;10;17
301201;1;0;15;0;1;10.0;1;10;17
301201;1;0;15;0;1;10.0;1;10;17
301201;1;0;15;0;1;10.0;1;10;17
301201;1;0;15;0;1;10.0;1;10;17
301201;1;0;15;0;1;10.0;1;10;17
301201;1;0;15;0;1;10.0;1;10;17
301201;1;0;15;0;1;10.0;1;10;17
301201;1;0;15;0;1;10.0;1;10;17
301201;1;0;15;0;1;10.0;1;121;89000
301201;1;0;15;0;1;10.0;1;121;89000
301201;1;0;15;0;1;10.0;1;121;89000
301201;1;0;15;0;1;10.0;1;121;10
301201;1;0;15;0;1;10.0;4;121;89001
301201;1;0;15;0;1;10.0;1;1;2
301237;1;0;15;0;0;10.0;1;10;17
301237;1;0;15;0;0;10.0;1;10;17
301237;1;0;15;0;0;10.0;1;10;17
301237;1;0;15;0;0;10.0;1;10;17
301237;1;0;15;0;0;10.0;1;10;17
301237;1;0;15;0;0;10.0;1;10;17
301237;1;0;15;0;0;10.0;1;10;17
301237;1;0;15;0;0;10.0;1;121;89000
301237;1;0;15;0;0;10.0;1;121;89000
301237;1;0;15;0;0;10.0;1;121;10
301237;1;0;15;0;0;10.0;1;121;10
301237;1;0;15;0;0;10.0;4;121;89001
301237;1;0;15;0;0;10.0;4;121;89001
301237;1;0;15;0;0;10.0;1;121;9
301237;1;0;15;0;0;10.0;1;121;9
300574;1;0;0;0;2;9.0;1;121;89001
300574;1;0;0;0;2;9.0;1;121;89001
300574;1;0;0;0;2;9.0;1;121;89001
300574;1;0;0;0;2;9.0;1;121;89001
300574;1;0;0;0;2;9.0;1;121;89001
300574;1;0;0;0;2;9.0;1;10;17
300574;1;0;0;0;2;9.0;1;10;17
300574;1;0;0;0;2;9.0;1;10;17
300574;1;0;0;0;2;9.0;1;10;17
300574;1;0;0;0;2;9.0;4;121;89000
300574;1;0;0;0;2;9.0;4;121;89000
300574;1;0;0;0;2;9.0;4;121;89000
300574;1;0;0;0;2;9.0;1;121;9
300574;1;0;0;0;2;9.0;1;121;11
301437;0;53;15;0;0;10.0;1;10;17
301437;0;53;15;0;0;10.0;1;10;17
301437;0;53;15;0;0;10.0;1;10;17
301437;0;53;15;0;0;10.0;1;10;17
301437;0;53;15;0;0;10.0;4;121;89001
301437;0;53;15;0;0;10.0;4;121;89001
301437;0;53;15;0;0;10.0;4;121;89001
301437;0;53;15;0;0;10.0;4;121;89001
301437;0;53;15;0;0;10.0;1;121;9
301437;0;53;15;0;0;10.0;1;121;9
301437;0;53;15;0;0;10.0;1;121;9
301437;0;53;15;0;0;10.0;1;121;9
301437;0;53;15;0;0;10.0;1;121;89000
301437;0;53;15;0;0;10.0;1;121;89000
301437;0;53;15;0;0;10.0;1;121;13
301437;0;53;15;0;0;10.0;1;121;13
91444;0;48;0;0;0;10.7;1;10;17
91444;0;48;0;0;0;10.7;1;10;17
91444;0;48;0;0;0;10.7;1;10;17
91444;0;48;0;0;0;10.7;1;10;17
91444;0;48;0;0;0;10.7;1;10;17
91444;0;48;0;0;0;10.7;1;10;17
91444;0;48;0;0;0;10.7;1;10;17
91444;0;48;0;0;0;10.7;1;10;17
91444;0;48;0;0;0;10.7;4;121;89000
91444;0;48;0;0;0;10.7;4;121;89000
91444;0;48;0;0;0;10.7;1;10;18
91444;0;48;0;0;0;10.7;1;10;18
91444;0;48;0;0;0;10.7;1;121;11
91444;0;48;0;0;0;10.7;1;121;10
301236;0;54;15;0;0;11.2;1;10;17
301236;0;54;15;0;0;11.2;1;10;17
301236;0;54;15;0;0;11.2;1;10;17
301236;0;54;15;0;0;11.2;1;10;17
301236;0;54;15;0;0;11.2;1;10;17
301236;0;54;15;0;0;11.2;1;10;17
301236;0;54;15;0;0;11.2;1;10;17
301236;0;54;15;0;0;11.2;1;121;89000
301236;0;54;15;0;0;11.2;1;121;89000
301236;0;54;15;0;0;11.2;1;121;89000
301236;0;54;15;0;0;11.2;4;121;89001
301236;0;54;15;0;0;11.2;4;121;89001
301236;0;54;15;0;0;11.2;1;121;10
301236;0;54;15;0;0;11.2;7;125;89040
300665;1;0;0;0;0;7.0;1;10;17
300665;1;0;0;0;0;7.0;1;10;17
300665;1;0;0;0;0;7.0;1;10;17
300665;1;0;0;0;0;7.0;1;10;17
300665;1;0;0;0;0;7.0;1;10;17
300665;1;0;0;0;0;7.0;1;10;17
300665;1;0;0;0;0;7.0;1;10;17
300665;1;0;0;0;0;7.0;1;10;17
300665;1;0;0;0;0;7.0;1;10;17
300665;1;0;0;0;0;7.0;1;10;17
300665;1;0;0;0;0;7.0;1;10;18
300665;1;0;0;0;0;7.0;1;121;10
300665;1;0;0;0;0;7.0;1;121;11
300665;1;0;0;0;0;7.0;2;22;151500310
301634;1;0;15;0;0;8.0;1;10;17
301634;1;0;15;0;0;8.0;1;10;17
301634;1;0;15;0;0;8.0;1;10;17
301634;1;0;15;0;0;8.0;1;10;17
301634;1;0;15;0;0;8.0;1;10;17
301634;1;0;15;0;0;8.0;1;10;17
301634;1;0;15;0;0;8.0;1;10;17
301634;1;0;15;0;0;8.0;1;121;89000
301634;1;0;15;0;0;8.0;1;121;89000
301634;1;0;15;0;0;8.0;1;121;89000
301634;1;0;15;0;0;8.0;1;121;89000
301634;1;0;15;0;0;8.0;1;121;89001
301634;1;0;15;0;0;8.0;1;121;89001
301634;1;0;15;0;0;8.0;1;121;10
301634;1;0;15;0;0;8.0;1;121;10
301634;1;0;15;0;0;8.0;1;1;2
91219;0;64;15;0;0;7.9;1;10;17
91219;0;64;15;0;0;7.9;1;10;17
91219;0;64;15;0;0;7.9;1;10;17
91219;0;64;15;0;0;7.9;1;10;17
91219;0;64;15;0;0;7.9;1;10;17
91219;0;64;15;0;0;7.9;1;10;17
91219;0;64;15;0;0;7.9;1;10;17
91219;0;64;15;0;0;7.9;1;10;17
91219;0;64;15;0;0;7.9;1;10;17
91219;0;64;15;0;0;7.9;1;10;17
91219;0;64;15;0;0;7.9;1;10;17
91219;0;64;15;0;0;7.9;1;121;89000
91219;0;64;15;0;0;7.9;1;1;1
91219;0;64;15;0;0;7.9;1;121;10
91219;0;64;15;0;0;7.9;1;121;89001
301597;1;0;15;0;0;7.3;1;10;17
301597;1;0;15;0;0;7.3;1;10;17
301597;1;0;15;0;0;7.3;1;10;17
301597;1;0;15;0;0;7.3;1;10;17
301597;1;0;15;0;0;7.3;1;10;17
301597;1;0;15;0;0;7.3;1;121;89000
301597;1;0;15;0;0;7.3;1;121;89000
301597;1;0;15;0;0;7.3;1;121;89000
301597;1;0;15;0;0;7.3;1;121;89000
301597;1;0;15;0;0;7.3;1;121;89001
301597;1;0;15;0;0;7.3;1;121;89001
301597;1;0;15;0;0;7.3;1;121;11
301597;1;0;15;0;0;7.3;1;121;11
301597;1;0;15;0;0;7.3;1;121;12
300673;2;0;0;0;0;8.5;1;10;17
300673;2;0;0;0;0;8.5;1;10;17
300673;2;0;0;0;0;8.5;1;10;17
300673;2;0;0;0;0;8.5;1;10;17
300673;2;0;0;0;0;8.5;1;10;17
300673;2;0;0;0;0;8.5;1;10;17
300673;2;0;0;0;0;8.5;1;10;17
300673;2;0;0;0;0;8.5;1;10;17
300673;2;0;0;0;0;8.5;1;10;17
300673;2;0;0;0;0;8.5;1;10;17
300673;2;0;0;0;0;8.5;1;10;17
300673;2;0;0;0;0;8.5;2;22;151500310
300673;2;0;0;0;0;8.5;1;121;11
300673;2;0;0;0;0;8.5;1;121;89000
300673;2;0;0;0;0;8.5;1;76;105000
301021;0;49;15;0;0;6.5;1;10;17
301021;0;49;15;0;0;6.5;1;10;17
301021;0;49;15;0;0;6.5;1;10;17
301021;0;49;15;0;0;6.5;1;10;17
301021;0;49;15;0;0;6.5;1;10;17
301021;0;49;15;0;0;6.5;1;10;17
301021;0;49;15;0;0;6.5;1;10;17
301021;0;49;15;0;0;6.5;1;121;89000
301021;0;49;15;0;0;6.5;1;121;89000
301021;0;49;15;0;0;6.5;1;121;89000
301021;0;49;15;0;0;6.5;1;121;89001
301021;0;49;15;0;0;6.5;1;121;89001
301021;0;49;15;0;0;6.5;1;121;10
301021;0;49;15;0;0;6.5;1;121;11
301261;0;59;15;0;1;10.0;1;10;17
301261;0;59;15;0;1;10.0;1;10;17
301261;0;59;15;0;1;10.0;1;10;17
301261;0;59;15;0;1;10.0;1;10;17
301261;0;59;15;0;1;10.0;1;10;17
301261;0;59;15;0;1;10.0;1;121;11
301261;0;59;15;0;1;10.0;1;121;11
301261;0;59;15;0;1;10.0;1;121;11
301261;0;59;15;0;1;10.0;1;121;89000
301261;0;59;15;0;1;10.0;1;121;89000
301261;0;59;15;0;1;10.0;1;121;89000
301261;0;59;15;0;1;10.0;1;121;10
301261;0;59;15;0;1;10.0;1;121;10
301261;0;59;15;0;1;10.0;1;121;89001
301363;0;25;15;0;0;9.5;1;10;17
301363;0;25;15;0;0;9.5;1;10;17
301363;0;25;15;0;0;9.5;1;10;17
301363;0;25;15;0;0;9.5;1;10;17
301363;0;25;15;0;0;9.5;1;10;17
301363;0;25;15;0;0;9.5;1;10;17
301363;0;25;15;0;0;9.5;1;10;17
301363;0;25;15;0;0;9.5;1;10;17
301363;0;25;15;0;0;9.5;1;121;89000
301363;0;25;15;0;0;9.5;1;121;89000
301363;0;25;15;0;0;9.5;1;121;89000
301363;0;25;15;0;0;9.5;1;121;10
301363;0;25;15;0;0;9.5;1;121;10
301363;0;25;15;0;0;9.5;1;121;89001
301363;0;25;15;0;0;9.5;1;121;89001
301363;0;25;15;0;0;9.5;1;121;11
301425;1;0;15;0;0;8.5;1;10;17
301425;1;0;15;0;0;8.5;1;10;17
301425;1;0;15;0;0;8.5;1;10;17
301425;1;0;15;0;0;8.5;1;10;17
301425;1;0;15;0;0;8.5;1;10;17
301425;1;0;15;0;0;8.5;1;121;89000
301425;1;0;15;0;0;8.5;1;121;89000
301425;1;0;15;0;0;8.5;1;121;89000
301425;1;0;15;0;0;8.5;1;121;89000
301425;1;0;15;0;0;8.5;1;121;89001
301425;1;0;15;0;0;8.5;1;121;89001
301425;1;0;15;0;0;8.5;1;121;89001
301425;1;0;15;0;0;8.5;1;121;11
301425;1;0;15;0;0;8.5;1;121;11
301425;1;0;15;0;0;8.5;1;121;12
301651;0;55;15;0;0;8.3;1;10;17
301651;0;55;15;0;0;8.3;1;10;17
301651;0;55;15;0;0;8.3;1;10;17
301651;0;55;15;0;0;8.3;1;10;17
301651;0;55;15;0;0;8.3;1;10;17
301651;0;55;15;0;0;8.3;1;10;17
301651;0;55;15;0;0;8.3;1;10;17
301651;0;55;15;0;0;8.3;1;10;17
301651;0;55;15;0;0;8.3;1;121;89000
301651;0;55;15;0;0;8.3;1;121;89000
301651;0;55;15;0;0;8.3;1;121;10
301651;0;55;15;0;0;8.3;1;121;10
301651;0;55;15;0;0;8.3;1;121;89001
301651;0;55;15;0;0;8.3;1;121;89001
301651;0;55;15;0;0;8.3;1;121;11
300230;0;41;0;0;0;9.3;1;10;17
300230;0;41;0;0;0;9.3;1;10;17
300230;0;41;0;0;0;9.3;1;10;17
300230;0;41;0;0;0;9.3;1;10;17
300230;0;41;0;0;0;9.3;1;10;17
300230;0;41;0;0;0;9.3;4;121;89000
300230;0;41;0;0;0;9.3;4;121;89000
300230;0;41;0;0;0;9.3;4;121;89000
300230;0;41;0;0;0;9.3;4;121;89000
300230;0;41;0;0;0;9.3;1;121;89001
300230;0;41;0;0;0;9.3;1;121;89001
300230;0;41;0;0;0;9.3;1;121;89001
300230;0;41;0;0;0;9.3;1;10;18
300230;0;41;0;0;0;9.3;1;10;18
300230;0;41;0;0;0;9.3;1;121;10
300230;0;41;0;0;0;9.3;1;121;10
301835;0;57;15;0;0;9.0;1;10;17
301835;0;57;15;0;0;9.0;1;10;17
301835;0;57;15;0;0;9.0;1;10;17
301835;0;57;15;0;0;9.0;1;10;17
301835;0;57;15;0;0;9.0;1;10;17
301835;0;57;15;0;0;9.0;1;10;17
301835;0;57;15;0;0;9.0;1;10;17
301835;0;57;15;0;0;9.0;1;121;89000
301835;0;57;15;0;0;9.0;1;121;89000
301835;0;57;15;0;0;9.0;1;121;89000
301835;0;57;15;0;0;9.0;4;121;89001
301835;0;57;15;0;0;9.0;4;121;89001
301835;0;57;15;0;0;9.0;1;121;10
301835;0;57;15;0;0;9.0;1;121;10
301835;0;57;15;0;0;9.0;1;121;11
300599;0;43;0;0;0;5.1;4;121;89003
300599;0;43;0;0;0;5.1;4;121;89003
300599;0;43;0;0;0;5.1;4;121;89003
300599;0;43;0;0;0;5.1;4;121;89003
300599;0;43;0;0;0;5.1;4;121;89003
300599;0;43;0;0;0;5.1;1;10;18
300599;0;43;0;0;0;5.1;1;10;18
300599;0;43;0;0;0;5.1;1;10;18
300599;0;43;0;0;0;5.1;1;10;18
300599;0;43;0;0;0;5.1;4;10;19
300599;0;43;0;0;0;5.1;4;10;19
300599;0;43;0;0;0;5.1;4;10;19
300599;0;43;0;0;0;5.1;4;121;89001
300599;0;43;0;0;0;5.1;4;121;89001
300599;0;43;0;0;0;5.1;1;10;17
300599;0;43;0;0;0;5.1;1;10;17
301585;1;0;15;0;0;13.5;1;10;17
301585;1;0;15;0;0;13.5;1;10;17
301585;1;0;15;0;0;13.5;1;10;17
301585;1;0;15;0;0;13.5;1;10;17
301585;1;0;15;0;0;13.5;1;10;17
301585;1;0;15;0;0;13.5;1;10;18
301585;1;0;15;0;0;13.5;1;10;18
301585;1;0;15;0;0;13.5;1;10;18
301585;1;0;15;0;0;13.5;1;121;89000
301585;1;0;15;0;0;13.5;1;121;89000
301585;1;0;15;0;0;13.5;1;121;89000
301585;1;0;15;0;0;13.5;1;121;10
301585;1;0;15;0;0;13.5;1;121;10
301585;1;0;15;0;0;13.5;1;121;89001
91484;0;42;0;0;0;9.7;4;121;89000
91484;0;42;0;0;0;9.7;4;121;89000
91484;0;42;0;0;0;9.7;4;121;89000
91484;0;42;0;0;0;9.7;4;121;89000
91484;0;42;0;0;0;9.7;4;121;89000
91484;0;42;0;0;0;9.7;4;121;89000
91484;0;42;0;0;0;9.7;4;121;89000
91484;0;42;0;0;0;9.7;4;121;89001
91484;0;42;0;0;0;9.7;4;121;89001
91484;0;42;0;0;0;9.7;4;121;89001
91484;0;42;0;0;0;9.7;1;10;17
91484;0;42;0;0;0;9.7;1;10;17
91484;0;42;0;0;0;9.7;1;121;11
91484;0;42;0;0;0;9.7;1;121;11
91484;0;42;0;0;0;9.7;1;121;10
91484;0;42;0;0;0;9.7;1;121;10
301289;0;56;15;0;0;8.5;1;10;17
301289;0;56;15;0;0;8.5;1;10;17
301289;0;56;15;0;0;8.5;1;10;17
301289;0;56;15;0;0;8.5;1;10;17
301289;0;56;15;0;0;8.5;1;10;17
301289;0;56;15;0;0;8.5;1;10;17
301289;0;56;15;0;0;8.5;1;10;17
301289;0;56;15;0;0;8.5;1;10;17
301289;0;56;15;0;0;8.5;1;121;89000
301289;0;56;15;0;0;8.5;1;121;89000
301289;0;56;15;0;0;8.5;1;121;89001
301289;0;56;15;0;0;8.5;1;121;89001
301289;0;56;15;0;0;8.5;7;124;89040
301289;0;56;15;0;0;8.5;1;121;10
301440;0;64;15;0;0;7.5;1;10;17
301440;0;64;15;0;0;7.5;1;10;17
301440;0;64;15;0;0;7.5;1;10;17
301440;0;64;15;0;0;7.5;1;10;17
301440;0;64;15;0;0;7.5;1;10;17
301440;0;64;15;0;0;7.5;1;10;17
301440;0;64;15;0;0;7.5;1;10;17
301440;0;64;15;0;0;7.5;1;10;17
301440;0;64;15;0;0;7.5;1;10;17
301440;0;64;15;0;0;7.5;1;121;89000
301440;0;64;15;0;0;7.5;1;121;89000
301440;0;64;15;0;0;7.5;1;121;89001
301440;0;64;15;0;0;7.5;1;121;89001
301440;0;64;15;0;0;7.5;1;121;10
301440;0;64;15;0;0;7.5;1;1;2
301716;0;64;15;0;0;7.8;1;10;17
301716;0;64;15;0;0;7.8;1;10;17
301716;0;64;15;0;0;7.8;1;10;17
301716;0;64;15;0;0;7.8;1;10;17
301716;0;64;15;0;0;7.8;1;10;17
301716;0;64;15;0;0;7.8;1;10;17
301716;0;64;15;0;0;7.8;1;10;17
301716;0;64;15;0;0;7.8;1;10;17
301716;0;64;15;0;0;7.8;1;121;89000
301716;0;64;15;0;0;7.8;1;121;89000
301716;0;64;15;0;0;7.8;1;121;89000
301716;0;64;15;0;0;7.8;1;121;89001
301716;0;64;15;0;0;7.8;1;121;89001
301716;0;64;15;0;0;7.8;1;121;10
301716;0;64;15;0;0;7.8;1;121;11
301325;0;49;15;0;1;7.0;1;121;89000
301325;0;49;15;0;1;7.0;1;121;89000
301325;0;49;15;0;1;7.0;1;121;89000
301325;0;49;15;0;1;7.0;1;121;89000
301325;0;49;15;0;1;7.0;1;121;89000
301325;0;49;15;0;1;7.0;1;10;17
301325;0;49;15;0;1;7.0;1;10;17
301325;0;49;15;0;1;7.0;1;10;17
301325;0;49;15;0;1;7.0;1;10;17
301325;0;49;15;0;1;7.0;1;10;17
301325;0;49;15;0;1;7.0;1;121;11
301325;0;49;15;0;1;7.0;1;121;11
301325;0;49;15;0;1;7.0;1;121;10
301325;0;49;15;0;1;7.0;1;121;10
301325;0;49;15;0;1;7.0;1;121;89001
301629;0;57;15;0;1;11.5;1;10;17
301629;0;57;15;0;1;11.5;1;10;17
301629;0;57;15;0;1;11.5;1;10;17
301629;0;57;15;0;1;11.5;1;10;17
301629;0;57;15;0;1;11.5;1;10;17
301629;0;57;15;0;1;11.5;1;10;17
301629;0;57;15;0;1;11.5;1;10;17
301629;0;57;15;0;1;11.5;1;10;17
301629;0;57;15;0;1;11.5;1;10;17
301629;0;57;15;0;1;11.5;1;10;17
301629;0;57;15;0;1;11.5;1;10;17
301629;0;57;15;0;1;11.5;1;1;1
301629;0;57;15;0;1;11.5;1;121;89000
301629;0;57;15;0;1;11.5;5;29;171400470
301629;0;57;15;0;1;11.5;1;76;105000
301652;0;64;15;0;0;6.5;1;10;17
301652;0;64;15;0;0;6.5;1;10;17
301652;0;64;15;0;0;6.5;1;10;17
301652;0;64;15;0;0;6.5;1;10;17
301652;0;64;15;0;0;6.5;1;10;17
301652;0;64;15;0;0;6.5;1;10;17
301652;0;64;15;0;0;6.5;1;10;17
301652;0;64;15;0;0;6.5;1;121;89000
301652;0;64;15;0;0;6.5;1;121;89000
301652;0;64;15;0;0;6.5;1;121;89000
301652;0;64;15;0;0;6.5;4;121;89001
301652;0;64;15;0;0;6.5;4;121;89001
301652;0;64;15;0;0;6.5;1;10;18
301652;0;64;15;0;0;6.5;1;10;18
301652;0;64;15;0;0;6.5;1;121;10
301652;0;64;15;0;0;6.5;1;121;10
302066;0;60;15;0;0;10.5;1;10;17
302066;0;60;15;0;0;10.5;1;10;17
302066;0;60;15;0;0;10.5;1;10;17
302066;0;60;15;0;0;10.5;1;10;17
302066;0;60;15;0;0;10.5;1;10;17
302066;0;60;15;0;0;10.5;1;10;17
302066;0;60;15;0;0;10.5;1;10;17
302066;0;60;15;0;0;10.5;1;121;89000
302066;0;60;15;0;0;10.5;1;121;89000
302066;0;60;15;0;0;10.5;1;121;89000
302066;0;60;15;0;0;10.5;1;121;10
302066;0;60;15;0;0;10.5;1;121;10
302066;0;60;15;0;0;10.5;1;121;11
302066;0;60;15;0;0;10.5;1;121;11
302066;0;60;15;0;0;10.5;1;121;89001
301326;0;64;15;0;1;9.5;1;10;17
301326;0;64;15;0;1;9.5;1;10;17
301326;0;64;15;0;1;9.5;1;10;17
301326;0;64;15;0;1;9.5;1;10;17
301326;0;64;15;0;1;9.5;1;10;17
301326;0;64;15;0;1;9.5;1;10;17
301326;0;64;15;0;1;9.5;1;10;17
301326;0;64;15;0;1;9.5;1;10;17
301326;0;64;15;0;1;9.5;1;121;89000
301326;0;64;15;0;1;9.5;1;121;89000
301326;0;64;15;0;1;9.5;1;121;89000
301326;0;64;15;0;1;9.5;1;121;11
301326;0;64;15;0;1;9.5;1;121;11
301326;0;64;15;0;1;9.5;1;121;89001
301326;0;64;15;0;1;9.5;1;121;89001
301326;0;64;15;0;1;9.5;1;121;10
301485;0;64;15;0;0;9.5;1;10;17
301485;0;64;15;0;0;9.5;1;10;17
301485;0;64;15;0;0;9.5;1;10;17
301485;0;64;15;0;0;9.5;1;10;17
301485;0;64;15;0;0;9.5;1;10;17
301485;0;64;15;0;0;9.5;1;10;17
301485;0;64;15;0;0;9.5;1;10;17
301485;0;64;15;0;0;9.5;1;121;89000
301485;0;64;15;0;0;9.5;1;121;89000
301485;0;64;15;0;0;9.5;1;121;89000
301485;0;64;15;0;0;9.5;1;121;89001
301485;0;64;15;0;0;9.5;1;121;89001
301485;0;64;15;0;0;9.5;1;121;10
301485;0;64;15;0;0;9.5;1;121;10
301485;0;64;15;0;0;9.5;1;121;11
301389;0;64;15;0;0;9.0;1;10;17
301389;0;64;15;0;0;9.0;1;10;17
301389;0;64;15;0;0;9.0;1;10;17
301389;0;64;15;0;0;9.0;1;10;17
301389;0;64;15;0;0;9.0;1;10;17
301389;0;64;15;0;0;9.0;1;10;17
301389;0;64;15;0;0;9.0;1;10;17
301389;0;64;15;0;0;9.0;1;121;89000
301389;0;64;15;0;0;9.0;1;121;89000
301389;0;64;15;0;0;9.0;1;121;89000
301389;0;64;15;0;0;9.0;1;121;89001
301389;0;64;15;0;0;9.0;1;121;89001
301389;0;64;15;0;0;9.0;1;1;1
301389;0;64;15;0;0;9.0;1;1;1
301389;0;64;15;0;0;9.0;1;1;2
301389;0;64;15;0;0;9.0;1;1;2
301621;1;0;15;0;0;8.0;1;10;17
301621;1;0;15;0;0;8.0;1;10;17
301621;1;0;15;0;0;8.0;1;10;17
301621;1;0;15;0;0;8.0;1;10;17
301621;1;0;15;0;0;8.0;1;10;17
301621;1;0;15;0;0;8.0;1;121;89000
301621;1;0;15;0;0;8.0;1;121;89000
301621;1;0;15;0;0;8.0;1;121;89000
301621;1;0;15;0;0;8.0;1;121;89000
301621;1;0;15;0;0;8.0;1;121;89000
301621;1;0;15;0;0;8.0;1;121;89001
301621;1;0;15;0;0;8.0;1;121;89001
301621;1;0;15;0;0;8.0;1;121;12
